cap71.txt,1.05389e+06,0.023899
cap72.txt,1.07889e+06,0.169772
cap73.txt,1.08559e+06,0.036848
cap74.txt,1.23608e+06,0.026231
cap101.txt,948447,0.04352
cap102.txt,903209,0.048152
cap103.txt,1.42157e+06,0.053267
cap104.txt,1.52809e+06,0.053045
cap131.txt,948447,0.154655
cap132.txt,1.00236e+06,0.2595
cap133.txt,1.42157e+06,0.227736
cap134.txt,1.52809e+06,0.259393
flp50x100.txt,142665,0.400844
flp100x100.txt,113298,0.852906
flp100x200.txt,210550,2.47566
flp100x400.txt,398717,4.85985
flp100x600.txt,984453,6.96809
flp100x800.txt,748547,7.92253
capa.txt,3.04212e+07,834.888
capb.txt,3.14816e+07,521.4
capc.txt,3.43102e+07,460.921
flp500x1000.txt,538120,38.8646
flp1000x6000.txt,2.00604e+06,366.974
