Input file name,Solution cost,Time spent,Optimal
gs750a-1__bf-1_a1-0.5_l-0.01-0.05,763684.00000,5.34705,0
gs750a-2__bf-1_a1-0.5_l-0.01-0.05,763606.00000,1.89677,0
gs750a-3__bf-1_a1-0.5_l-0.01-0.05,763793.00000,2.36836,0
gs750a-4__bf-1_a1-0.5_l-0.01-0.05,764014.00000,1.94431,0
gs750a-5__bf-1_a1-0.5_l-0.01-0.05,763666.00000,4.56135,0
gs750b-1__bf-1_a1-0.5_l-0.01-0.05,797026.00000,2.36105,0
gs750b-2__bf-1_a1-0.5_l-0.01-0.05,796418.00000,1.98024,0
gs750b-3__bf-1_a1-0.5_l-0.01-0.05,797329.00000,2.05927,0
gs750b-4__bf-1_a1-0.5_l-0.01-0.05,796999.00000,3.36692,0
gs750b-5__bf-1_a1-0.5_l-0.01-0.05,796415.00000,1.97443,0
gs750c-1__bf-1_a1-0.5_l-0.01-0.05,901563.00000,3.67778,0
gs750c-2__bf-1_a1-0.5_l-0.01-0.05,897886.00000,2.09448,0
gs750c-3__bf-1_a1-0.5_l-0.01-0.05,902386.00000,2.10476,0
gs750c-4__bf-1_a1-0.5_l-0.01-0.05,902204.00000,2.12348,0
gs750c-5__bf-1_a1-0.5_l-0.01-0.05,900216.00000,2.13832,0
