Input file name,Solution cost,Time spent,Optimal
MO1__bf-1_a1-0.5_l-0.01-0.05,1305.95141,0.00695,0
MO2__bf-1_a1-0.5_l-0.01-0.05,1432.35732,0.01885,0
MO3__bf-1_a1-0.5_l-0.01-0.05,1516.77300,0.00764,0
MO4__bf-1_a1-0.5_l-0.01-0.05,1442.23643,0.00738,0
MO5__bf-1_a1-0.5_l-0.01-0.05,1408.76638,0.00471,0
MP1__bf-1_a1-0.5_l-0.01-0.05,2686.47946,0.11370,0
MP2__bf-1_a1-0.5_l-0.01-0.05,2904.85901,0.04193,0
MP3__bf-1_a1-0.5_l-0.01-0.05,2623.70888,0.04280,0
MP4__bf-1_a1-0.5_l-0.01-0.05,2938.75002,0.05615,0
MP5__bf-1_a1-0.5_l-0.01-0.05,2932.33111,0.05865,0
MQ1__bf-1_a1-0.5_l-0.01-0.05,4091.00946,0.12672,0
MQ2__bf-1_a1-0.5_l-0.01-0.05,4028.32573,0.12162,0
MQ3__bf-1_a1-0.5_l-0.01-0.05,4275.43167,0.40130,0
MQ4__bf-1_a1-0.5_l-0.01-0.05,4235.14701,0.14792,0
MQ5__bf-1_a1-0.5_l-0.01-0.05,4080.74290,0.29702,0
MR1__bf-1_a1-0.5_l-0.01-0.05,2608.14833,0.55883,0
MR2__bf-1_a1-0.5_l-0.01-0.05,2654.73466,0.57423,0
MR3__bf-1_a1-0.5_l-0.01-0.05,2793.32419,0.57165,0
MR4__bf-1_a1-0.5_l-0.01-0.05,2756.03860,0.55680,0
MR5__bf-1_a1-0.5_l-0.01-0.05,2505.04775,0.56510,0
MS1__bf-1_a1-0.5_l-0.01-0.05,5283.75739,4.83662,0
MT1__bf-1_a1-0.5_l-0.01-0.05,10069.80277,39.82504,0
