Input file name,Solution cost,Time spent,Optimal
ga250a-1__bf-1_a1-2.5_l-0.01-0.05,257971.00000,0.47703,0
ga250a-2__bf-1_a1-2.5_l-0.01-0.05,257502.00000,0.28641,0
ga250a-3__bf-1_a1-2.5_l-0.01-0.05,257988.00000,0.68729,0
ga250a-4__bf-1_a1-2.5_l-0.01-0.05,257987.00000,0.28862,0
ga250a-5__bf-1_a1-2.5_l-0.01-0.05,258201.00000,0.49447,0
ga250b-1__bf-1_a1-2.5_l-0.01-0.05,276296.00000,0.42424,0
ga250b-2__bf-1_a1-2.5_l-0.01-0.05,275141.00000,0.34789,0
ga250b-3__bf-1_a1-2.5_l-0.01-0.05,276093.00000,0.33898,0
ga250b-4__bf-1_a1-2.5_l-0.01-0.05,276332.00000,0.67020,0
ga250b-5__bf-1_a1-2.5_l-0.01-0.05,276404.00000,0.33984,0
ga250c-1__bf-1_a1-2.5_l-0.01-0.05,334135.00000,0.47071,0
ga250c-2__bf-1_a1-2.5_l-0.01-0.05,330728.00000,0.42852,0
ga250c-3__bf-1_a1-2.5_l-0.01-0.05,333662.00000,0.40555,0
ga250c-4__bf-1_a1-2.5_l-0.01-0.05,332423.00000,0.39889,0
ga250c-5__bf-1_a1-2.5_l-0.01-0.05,333538.00000,0.43534,0
ga500a-1__bf-1_a1-2.5_l-0.01-0.05,511413.00000,2.66256,0
ga500a-2__bf-1_a1-2.5_l-0.01-0.05,511266.00000,9.42361,0
ga500a-3__bf-1_a1-2.5_l-0.01-0.05,510813.00000,5.37536,0
ga500a-4__bf-1_a1-2.5_l-0.01-0.05,511051.00000,3.90241,0
ga500a-5__bf-1_a1-2.5_l-0.01-0.05,511256.00000,2.49657,0
ga500b-1__bf-1_a1-2.5_l-0.01-0.05,538060.00000,2.79049,0
ga500b-2__bf-1_a1-2.5_l-0.01-0.05,537921.00000,4.24434,0
ga500b-3__bf-1_a1-2.5_l-0.01-0.05,538109.00000,2.91443,0
ga500b-4__bf-1_a1-2.5_l-0.01-0.05,537925.00000,6.60675,0
ga500b-5__bf-1_a1-2.5_l-0.01-0.05,537548.00000,3.64159,0
ga500c-1__bf-1_a1-2.5_l-0.01-0.05,621505.00000,3.48846,0
ga500c-2__bf-1_a1-2.5_l-0.01-0.05,621464.00000,3.76705,0
ga500c-3__bf-1_a1-2.5_l-0.01-0.05,621428.00000,6.63379,0
ga500c-4__bf-1_a1-2.5_l-0.01-0.05,621754.00000,5.81831,0
ga500c-5__bf-1_a1-2.5_l-0.01-0.05,621313.00000,3.34947,0
ga750a-1__bf-1_a1-2.5_l-0.01-0.05,763532.00000,10.63653,0
ga750a-2__bf-1_a1-2.5_l-0.01-0.05,763659.00000,11.17957,0
ga750a-3__bf-1_a1-2.5_l-0.01-0.05,763704.00000,18.22574,0
ga750a-4__bf-1_a1-2.5_l-0.01-0.05,763968.00000,8.75466,0
ga750a-5__bf-1_a1-2.5_l-0.01-0.05,763898.00000,9.65731,0
ga750b-1__bf-1_a1-2.5_l-0.01-0.05,796560.00000,9.66396,0
ga750b-2__bf-1_a1-2.5_l-0.01-0.05,796052.00000,9.96504,0
ga750b-3__bf-1_a1-2.5_l-0.01-0.05,796260.00000,16.48110,0
ga750b-4__bf-1_a1-2.5_l-0.01-0.05,797104.00000,9.47362,0
ga750b-5__bf-1_a1-2.5_l-0.01-0.05,796404.00000,12.38282,0
ga750c-1__bf-1_a1-2.5_l-0.01-0.05,902771.00000,10.81793,0
ga750c-2__bf-1_a1-2.5_l-0.01-0.05,900536.00000,14.89352,0
ga750c-3__bf-1_a1-2.5_l-0.01-0.05,900366.00000,10.36072,0
ga750c-4__bf-1_a1-2.5_l-0.01-0.05,900584.00000,10.39774,0
ga750c-5__bf-1_a1-2.5_l-0.01-0.05,899779.00000,13.98241,0
gs250a-1__bf-1_a1-2.5_l-0.01-0.05,257964.00000,0.27480,0
gs250a-2__bf-1_a1-2.5_l-0.01-0.05,257573.00000,0.30473,0
gs250a-3__bf-1_a1-2.5_l-0.01-0.05,257626.00000,0.40103,0
gs250a-4__bf-1_a1-2.5_l-0.01-0.05,257999.00000,0.39147,0
gs250a-5__bf-1_a1-2.5_l-0.01-0.05,257904.00000,0.30521,0
gs250b-1__bf-1_a1-2.5_l-0.01-0.05,276761.00000,0.36701,0
gs250b-2__bf-1_a1-2.5_l-0.01-0.05,275675.00000,0.33217,0
gs250b-3__bf-1_a1-2.5_l-0.01-0.05,275710.00000,0.40075,0
gs250b-4__bf-1_a1-2.5_l-0.01-0.05,276114.00000,0.33721,0
gs250b-5__bf-1_a1-2.5_l-0.01-0.05,275916.00000,0.41322,0
gs250c-1__bf-1_a1-2.5_l-0.01-0.05,332935.00000,0.41007,0
gs250c-2__bf-1_a1-2.5_l-0.01-0.05,334630.00000,0.54772,0
gs250c-3__bf-1_a1-2.5_l-0.01-0.05,333000.00000,0.41583,0
gs250c-4__bf-1_a1-2.5_l-0.01-0.05,333158.00000,0.42491,0
gs250c-5__bf-1_a1-2.5_l-0.01-0.05,334635.00000,0.44383,0
gs500a-1__bf-1_a1-2.5_l-0.01-0.05,511188.00000,6.27400,0
gs500a-2__bf-1_a1-2.5_l-0.01-0.05,511186.00000,3.78446,0
gs500a-3__bf-1_a1-2.5_l-0.01-0.05,511194.00000,2.96648,0
gs500a-4__bf-1_a1-2.5_l-0.01-0.05,511151.00000,3.02413,0
gs500a-5__bf-1_a1-2.5_l-0.01-0.05,511307.00000,7.10182,0
gs500b-1__bf-1_a1-2.5_l-0.01-0.05,537931.00000,6.05048,0
gs500b-2__bf-1_a1-2.5_l-0.01-0.05,537811.00000,3.07627,0
gs500b-3__bf-1_a1-2.5_l-0.01-0.05,537984.00000,5.11618,0
gs500b-4__bf-1_a1-2.5_l-0.01-0.05,537742.00000,3.09643,0
gs500b-5__bf-1_a1-2.5_l-0.01-0.05,538352.00000,3.26933,0
gs500c-1__bf-1_a1-2.5_l-0.01-0.05,620041.00000,2.99769,0
gs500c-2__bf-1_a1-2.5_l-0.01-0.05,620434.00000,3.06573,0
gs500c-3__bf-1_a1-2.5_l-0.01-0.05,621204.00000,2.99926,0
gs500c-4__bf-1_a1-2.5_l-0.01-0.05,620437.00000,3.06391,0
gs500c-5__bf-1_a1-2.5_l-0.01-0.05,623444.00000,5.24950,0
gs750a-1__bf-1_a1-2.5_l-0.01-0.05,763684.00000,12.36974,0
gs750a-2__bf-1_a1-2.5_l-0.01-0.05,763568.00000,12.54114,0
gs750a-3__bf-1_a1-2.5_l-0.01-0.05,763774.00000,15.68494,0
gs750a-4__bf-1_a1-2.5_l-0.01-0.05,763963.00000,13.98015,0
gs750a-5__bf-1_a1-2.5_l-0.01-0.05,763666.00000,10.99523,0
gs750b-1__bf-1_a1-2.5_l-0.01-0.05,797026.00000,9.80360,0
gs750b-2__bf-1_a1-2.5_l-0.01-0.05,796287.00000,12.55227,0
gs750b-3__bf-1_a1-2.5_l-0.01-0.05,796737.00000,11.64220,0
gs750b-4__bf-1_a1-2.5_l-0.01-0.05,796709.00000,21.64631,0
gs750b-5__bf-1_a1-2.5_l-0.01-0.05,796415.00000,9.51229,0
gs750c-1__bf-1_a1-2.5_l-0.01-0.05,901563.00000,11.82484,0
gs750c-2__bf-1_a1-2.5_l-0.01-0.05,897886.00000,10.43664,0
gs750c-3__bf-1_a1-2.5_l-0.01-0.05,902386.00000,10.39079,0
gs750c-4__bf-1_a1-2.5_l-0.01-0.05,902204.00000,10.22296,0
gs750c-5__bf-1_a1-2.5_l-0.01-0.05,900216.00000,10.33005,0
