ILP,,,,,LP,,,,,,,MIP,,,,,,Primal Dual,,,,,,Greedy,,,,,,Local Search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Randomized Rounding,,,,,,,,,Trivial,,,,,,,
Input file name,Solution cost,Time spent,Optimal,,Input file name,Solution cost,Time spent,Optimal,Cost / ILP,Time / ILP,,Input file name,Solution cost,Time spent,Cost / ILP,Time / ILP,,Input file name,Solution cost,Time spent,Cost / ILP,Time / ILP,,Input file name,Solution cost,Time spent,Cost / ILP,Time / ILP,,Input file name,Sol cost (Initial = G),LS_G / G,LS_G / ILP,Time spent LS_G,Time (G + LS_G) / ILP,Optimal,Sol cost (Initial = PD),LS_PD / PD,LS_PD / ILP,Time spent LS_PD,Time (PD + LS_LD) / ILP,Optimal,Sol cost (Initial = Trivial),LS_T / T,LS_T / ILP,Time spent LS_T,Time (T + LS_T) / ILP,Optimal,Avg sol cost (Initial = RR),Standard Deviation,LS_RR / RR,LS_RR / ILP,Avg Time spent,Standard Deviation,Time (RR + LP + Dual + LS_RR) / ILP,Cost / ILP,Time / ILP,,,Input file name,Avg Solution cost,Standard Deviation,Avg Time spent,Standard Deviation,Dual Time Spent,Cost / ILP,Time (RR + LP + Dual) / ILP,,Input file name,Solution cost,Time spent,Cost / ILP,Time / ILP,,,
cap133.txt,893076.7125,0.144577980041503,1,,cap133.txt,893076.7125,0.122499227523803,1,1,0.847288276462557,,cap133.txt,893076.7125,0.103261232376098,1,0.714225170018668,,cap133.txt,939268.2125,0.20094,1.05172176068806,1.38983820317809,,cap133.txt,901481.8375,0.1114,1.00941142556105,0.77051844249049,,cap133.txt,893076.7125,0.990676323526041,1,0.07167,1.26623708497966,1,894095.7625,0.9519,1.00114105539394,0.10174,2.09354149167883,,894095.7625,0.257889173599803,1.00114105539394,0.09438,0.671541433631708,1,893076.7125,0.000000000122712523838209,1,1,0.076597,0.00716690860056753,2.90442003385204,1,0.495718642489169,,,cap133.txt,893076.7125,0.000000000122712523838209,0.015305,0.0251071920860228,0.205513954162598,1,2.37462289615505,,cap133.txt,3466976.725,0.00271010398864746,3.88205926374998,0.0187449291231589,,,
cap134.txt,928941.75,0.124145984649658,1,,cap134.txt,928941.75,0.162925720214843,1,1,1.31237204871847,,cap134.txt,928941.75,0.102811098098754,1,0.828146785326071,,cap134.txt,967071.9875,0.20972,1.04104696284778,1.68930151540409,,cap134.txt,932527.1875,0.11677,1.00385970110612,0.940586200427882,,cap134.txt,928941.75,0.996155138908484,1,0.04396,1.29468544998521,1,928941.75,0.9606,1,0.04052,2.01569145152927,,928941.75,0.267361626951178,1,0.04603,0.392603144807243,1,928941.75,0,1,1,0.053493,0.00954699725917352,3.60003336762011,1,0.354099249557332,,,cap134.txt,928941.75,0,0.024812,0.0506394974961903,0.20569896697998,1,3.16914548871724,,cap134.txt,3474476.725,0.00271010398864746,3.74025252390691,0.0218299769927752,,,
capa.txt,17156454.4782999,7.23067069053649,1,,capa.txt,17156454.4782999,6.80442714691162,1,1,0.941050621461334,,capa.txt,17156454.4782999,6.91396713256835,1,0.956199974867803,,capa.txt,30421728.38544,923.73199,1.77319436390068,127.751909820618,,capa.txt,17765201.94899,40.94411,1.03548212548578,5.66256046670576,,capa.txt,17156454.4783,0.965733715133781,1.00000000000001,3.67036,6.17017036308837,1,17156454.4783,0.5640,1.00000000000001,4.25081,128.339795810995,,17156454.4783,0.556379366152402,1.00000000000001,4.60051,0.659982986967892,1,17156454.4783,0,1,1.00000000000001,3.347003,0.195807329056453,4.11099612218417,1.00000000000001,0.50760989638261,,,capa.txt,17156454.4783,0,0.33403,0.0447261879539145,19.2397990226746,1.00000000000001,3.64810642035048,,capa.txt,30835892.77752,0.17160964012146,1.79733480577367,0.0237335715407511,,,
capb.txt,12979071.5814299,6.82511472702026,1,,capb.txt,12979071.5814299,7.07417488098144,1,1,1.03649171683154,,capb.txt,12979071.5814299,7.0834310054779,1,1.03784790275173,,capb.txt,31482103.89652,596.13798,2.42560522908,87.344755926215,,capb.txt,13070745.08622,49.5715,1.00706317891961,7.2631013517984,,capb.txt,13070745.08622,1,1.00706317891961,3.76056,7.81408989197812,1,12979071.58143,0.4123,1.00000000000001,6.72726,88.3304184782842,,12979071.58143,0.4505928127437,1.00000000000001,9.52084,1.41305921125823,1,12979071.58143,0.00000000196340038141135,1,1.00000000000001,4.437006,0.340946034543755,4.2867420149616,1.00000000000001,1.39497142257661,,,capb.txt,12979071.58143,0.00000000196340038141135,0.306132,0.0378919501272295,17.4401931762695,1.00000000000001,3.63664217379203,,capb.txt,28804435.4334,0.123451232910156,2.21929860334637,0.0180877886816201,,,
capc.txt,11505594.3287799,14.8222358226776,1,,capc.txt,11500104.9610166,7.02170991897583,1,0.999522895766491,0.473728120573606,,capc.txt,11505594.3287799,11.907525062561,1,0.803355526454573,,capc.txt,34310674.66897,558.38817,2.98208625200229,37.6723307252798,,capc.txt,11702914.75814,52.8268,1.0171499553801,3.56402371625855,,capc.txt,11535255.5102,0.985673718778189,1.00257797907457,8.77565,4.15608351782867,1,11535255.5102,0.3362,1.00257797907457,13.97180,38.6149550477604,,11535255.5102,0.483892037802259,1.00257797907457,15.22445,1.03507556548434,1,11530640.570312,5948.33051861753,0.950351246376807,1.00217687507628,7.711335,0.866124393199063,2.1584128908599,1.00257797907457,0.592059801570118,,,capc.txt,12133030.407728,416575.19295864,0.294713,0.0221954515110141,16.9647469520569,1.05453313066833,1.63815838322335,,capc.txt,23838490.01234,0.117684125900269,2.07190426944837,0.00793970135869891,,,
B1.1,23468,0.57777190208435,1,,B1.1,23368.4,0.272253990173339,1,0.995755922958923,0.471213621138662,,B1.1,23468,0.572098731994628,1,0.99018095191328,,B1.1,45854,0.38111,1.95389466507585,0.659620169525587,,B1.1,23932,0.17881,1.01977160388614,0.309481993421506,,B1.1,23468,0.980611733244192,1,0.17357,0.609894663843579,1,23468,0.5118,1,0.130361,0.885247271725805,,23468,0.464685266221809,1,0.14121,0.315712279335515,1,23667.3,233.390492998799,0.814218629053066,1.00849241520368,0.141488,0.0256553554296607,1.83218461354711,1,0.300412670422073,,,B1.1,29067.5,1634.58667898375,0.012793,0.00102295921500105,0.632049798965454,1.23860149991478,1.58729904626775,,B1.1,50503,0.0411996841430664,2.15199420487472,0.0713078707954399,,,
B1.2,22119,0.29150104522705,1,,B1.2,22119,0.255967855453491,1,1,0.878102702013016,,B1.2,22119,0.277846097946167,1,0.953156438014666,,B1.2,47975,0.447599,2.1689497716895,1.53549706709067,,B1.2,22119,0.13244,1,0.45433799352878,,B1.2,22119,1,1,0.11098,0.83505704005418,1,22119,0.4611,1,0.173202,2.12966989369269,,22119,0.361214991426472,1,0.1087,0.399704120578027,1,22119,0,1,1,0.122567,0.0147832615932119,3.4924253268294,1,0.3807190465254,,,B1.2,22119.0,0,0.013832,0.00108890158722754,0.625678777694702,1,3.07195685164938,,B1.2,61235,0.00781416893005371,2.76843437768434,0.0268066583568071,,,
B1.3,23549,0.287889719009399,1,,B1.3,23549,0.260579109191894,1,1,0.905135168037684,,B1.3,23549,0.306763172149658,1,1.06555792685199,,B1.3,54166,0.587849,2.300140133339,2.04192425496378,,B1.3,23549,0.20287,1,0.70467955819352,,B1.3,23549,1,1,0.14437,1.20615630594528,1,23549,0.4348,1,0.124151,2.47316924845362,,23549,0.441728723903134,1,0.13243,0.480858071465189,1,23549,0,1,1,0.155568,0.0289209661741174,3.54197516312836,1,0.501476747751755,,,B1.3,23549.0,0,0.016345,0.00321426767190703,0.587206125259399,1,3.0016015765505,,B1.3,53311,0.00600409507751465,2.26383285914476,0.0208555383574452,,,
B1.4,20747,0.42251706123352,1,,B1.4,20744.9090909091,0.273827075958251,1,0.999899218726037,0.648085251655459,,B1.4,20747,0.33603024482727,1,0.795305741846837,,B1.4,50767,0.362858,2.44695618643659,0.858800823191972,,B1.4,20747,0.19495,1,0.461401486204728,,B1.4,20747,1,1,0.12825,0.764939524705658,1,20747,0.4087,1,0.117906,1.13785701007299,,20747,0.416121785871876,1,0.11424,0.28505883422819,1,20969.8,84.3034202548548,0.767379649790496,1.01073890200993,0.164603,0.028875075391917,2.58499870798035,1,0.30353803850093,,,B1.4,27326.5,2109.08269950074,0.016079,0.00246474001333474,0.637696981430054,1.31713018749699,2.19542154032836,,B1.4,49858,0.00620222091674805,2.40314262302984,0.0146792200500518,,,
B1.5,23976,1.4205777645111,1,,B1.5,23242.75,0.26627492904663,1,0.969417334000667,0.187441290226213,,B1.5,23976,0.732608079910278,1,0.515711352248576,,B1.5,47300,0.524984,1.97280613947281,0.369556678356624,,B1.5,24200,0.15904,1.00934267600934,0.11195444837526,,B1.5,23976,0.990743801652893,1,0.14008,0.210562214524696,1,23976,0.5069,1,0.111625,0.448133862083286,,23976,0.426604035443579,1,0.12499,0.0922230886581576,1,24000.6,21.1723089592672,0.763744673809622,1.00102602602603,0.145901,0.0239078194786188,0.856116664699119,1,0.0986077661494366,,,B1.5,31424.9,1770.76885059068,0.016689,0.00327097827704326,0.787315368652344,1.31068151484818,0.753411270003453,,B1.5,56202,0.00602006912231445,2.34409409409409,0.00423776105237455,,,
B1.6,21014,0.486883640289306,1,,B1.6,20924,0.247863054275512,1,0.99571714095365,0.509080679170555,,B1.6,21014,0.457947254180908,1,0.940568169242236,,B1.6,47327,0.43617,2.25216522318454,0.895840327970001,,B1.6,21014,0.18587,1,0.381754457573387,,B1.6,21014,1,1,0.10897,0.60556563335093,1,21014,0.4440,1,0.123547,1.14959089540864,,21014,0.365098945393262,1,0.12101,0.260629167588087,1,21564.6,28.640297950033,0.856972543783307,1.02620157989911,0.131677,0.0156930409559283,2.11240428459193,1,0.223811175777543,,,B1.6,25163.7,603.764311999678,0.01603,0.00311719246901581,0.632925033569336,1.19747311316265,1.84195568228984,,B1.6,57557,0.00588607788085938,2.73898353478633,0.0120892907335352,,,
B1.7,22103,1.37102818489074,1,,B1.7,21212,0.282009124755859,1,0.959688730036647,0.20569170485604,,B1.7,22103,0.844187021255493,1,0.615732798609657,,B1.7,36268,0.36328,1.64086323123558,0.264969023980313,,B1.7,22293,0.15477,1.008596118174,0.112886081924227,,B1.7,22103,0.991477145292244,1,0.14865,0.221308360647728,1,22122,0.6100,1.0008596118174,0.114379,0.348394734159361,,22122,0.385777064732143,1.0008596118174,0.1058,0.0829231574457152,1,22311.4,63.3196476441379,0.804208583694081,1.00942858435506,0.148655,0.00643133172661602,0.784678159165392,1,0.108422278723501,,,B1.7,27743.3,298.591527006377,0.016616,0.00391760754656319,0.628535747528076,1.25518255440438,0.676252233543851,,B1.7,57344,0.00788998603820801,2.59439895036873,0.00575479492337116,,,
B1.8,20338,1.09862303733825,1,,B1.8,19720.6666666666,0.244883060455322,1,0.969646310682791,0.222899986740335,,B1.8,20338,0.578487157821655,1,0.52655655139293,,B1.8,49561,0.398085,2.43686694856918,0.362349037359059,,B1.8,20340,0.1787,1.00009833808634,0.162658158373372,,B1.8,20338,0.999901671583088,1,0.16482,0.312682319890435,1,20338,0.4104,1,0.192563,0.537625718673281,,20338,0.416037639357676,1,0.19618,0.184054927294276,1,20496.4,107.735478526497,0.827649144343135,1.00778837643819,0.216575,0.0587793722793597,1.03155749935449,1,0.150024161517063,,,B1.8,24764.6,1333.87673926625,0.014067,0.0024306471474806,0.657767772674561,1.21765168649818,0.834424367570984,,B1.8,48885,0.0060269832611084,2.40362867538598,0.00548594290878026,,,
B1.9,25038,3.09577679634094,1,,B1.9,23882.7058823529,0.264433860778808,1,0.953858370570848,0.0854176118547552,,B1.9,25038,1.19064617156982,1,0.384603364485807,,B1.9,43603,0.554282,1.74147296109913,0.179044561822136,,B1.9,25132,0.16084,1.00375429347392,0.0519546500219606,,B1.9,25132,1,1.00375429347392,0.08059,0.077986888552611,1,25132,0.5764,1.00375429347392,0.075736,0.203508857855854,,25132,0.516917254571258,1.00375429347392,0.07123,0.0249207177132285,1,25148.8,20.0266489125532,0.769806238329915,1.00442527358415,0.103556,0.0296153602037861,0.349201435833092,1.00375429347392,0.0260322385306504,,,B1.9,32669.0,1721.53549032381,0.015459,0.00360157820344853,0.697600841522217,1.30477673935618,0.315750703815719,,B1.9,48619,0.00591897964477539,1.94180845115425,0.00191195297147112,,,
B1.10,21864,2.34875893592834,1,,B1.10,21192.1764705882,0.268079042434692,1,0.969272615742234,0.1141364651493,,B1.10,21864,0.865885019302368,1,0.368656402348132,,B1.10,35663,0.460595,1.63112879619466,0.196101435934698,,B1.10,21864,0.19742,1,0.0840529000146072,,B1.10,21864,1,1,0.1506,0.14817186841801,1,21864,0.6131,1,0.189163,0.276638862362938,,21864,0.451810216564721,1,0.18369,0.0807259856696643,1,21864,0,0.743941693263558,1,0.166127,0.0302427398266464,0.454075293372553,1,0.0641189684034031,,,B1.10,29389.4,2532.72089965625,0.015925,0.00313246530529691,0.616382360458374,1.34419136480059,0.383345599720812,,B1.10,48392,0.00591588020324707,2.21331869740212,0.00251872600152933,,,
C1.1,16781,3.67518186569213,1,,C1.1,16036.7999999999,0.280125141143798,1,0.955652225731476,0.0762207562457711,,C1.1,16781,1.2625560760498,1,0.343535673114786,,C1.1,56012,0.297246,3.33782253739348,0.0808792628127591,,C1.1,17874,0.15603,1.0651331863417,0.042455041873313,,C1.1,16985,0.950262951773526,1.012156605685,0.22786,0.104454694768609,1,16781,0.2996,1,0.180236,0.129920645412762,,16781,0.306395953915536,1,0.15223,0.0431387759657422,1,16948.4,170.930915219506,0.740053096726866,1.00997556760622,0.189481,0.060525228982081,0.361552255813915,1,0.0414210794358421,,,C1.1,22901.6,997.799155920447,0.029241,0.0397986743079046,0.829923152923584,1.36473392527263,0.309995351441697,,C1.1,54769,0.00631284713745117,3.26375067040105,0.00171769652990011,,,
C1.2,15842,2.71544408798217,1,,C1.2,15466.325203252,0.270093917846679,1,0.97628615094382,0.0994658365613354,,C1.2,15842,1.52687788009643,1,0.562293986038594,,C1.2,45509,0.310057,2.8726802171443,0.114182796608566,,C1.2,16249,0.15212,1.02569120060598,0.0560203027833431,,C1.2,15842,0.974952304757216,1,0.11338,0.0977740625097133,1,15842,0.3481,1,0.155603,0.171485762517036,,15842,0.315653144177891,1,0.13305,0.0518162722208849,1,16028,395.357503476987,0.760136016352315,1.01174094180028,0.135677,0.0172794534700095,0.447297010916293,1,0.0417537597263702,,,C1.2,21085.7,1581.33284499711,0.016907,0.00253629673167615,0.791932106018066,1.33099987375331,0.397332071258552,,C1.2,50188,0.00765419006347656,3.1680343390986,0.0028187617993506,,,
C1.3,17668,7.37472677230835,1,,C1.3,16666.4616746774,0.272867918014526,1,0.94331342962856,0.037000410515428,,C1.3,17668,2.07727003097534,1,0.281674168428227,,C1.3,49757,0.44299,2.81622141725153,0.0600686660912511,,C1.3,17668,0.15529,1,0.0210570513043418,,C1.3,17668,1,1,0.1417,0.0402713224732853,1,17668,0.3551,1,0.197781,0.0868874223796407,,17668,0.346798571035999,1,0.28022,0.039106261775647,1,17898.4,247.285799565334,0.766934046345811,1.01304052524338,0.248446,0.0920282266119115,0.162139708041221,1,0.0192142711689435,,,C1.3,23337.6,1894.3686253971,0.016533,0.00292755130897251,0.657889127731323,1.32089653611048,0.128450866722665,,C1.3,50946,0.0081779956817627,2.88351822503962,0.00110892185354861,,,
C1.4,16799,6.29596590995788,1,,C1.4,15871,0.267618179321289,1,0.94475861658432,0.042506294212619,,C1.4,16799,1.55594515800476,1,0.247133669441226,,C1.4,33821,0.409561,2.01327459967855,0.0650513369763052,,C1.4,16836,0.18139,1.00220251205429,0.0288105117775667,,C1.4,16799,0.997802328344025,1,0.13438,0.0501543376371478,1,16799,0.4967,1,0.177882,0.0933046665756057,,16799,0.355008453085376,1,0.16311,0.026861161340309,1,17073.3,250.978108828462,0.745344136624379,1.01632835287815,0.202725,0.0625880367074163,0.197114037438357,1,0.0213438258595811,,,C1.4,22906.6,1547.82587306626,0.018268,0.00517577433820293,0.752412080764771,1.363569260075,0.164914847846278,,C1.4,47320,0.00600695610046387,2.81683433537711,0.000954096033296987,,,
C1.5,17491,16.7818369865417,1,,C1.5,16098.5838177303,0.280349016189575,1,0.920392419972003,0.0167055022888378,,C1.5,17491,5.04844284057617,1,0.30082778450445,,C1.5,30201,0.397826,1.72665942484706,0.0237057480846131,,C1.5,17610,0.12333,1.00680349894231,0.00734901668386514,,C1.5,17610,1,1.00680349894231,0.13247,0.0152426698105303,1,17507,0.5797,1.00091475616031,0.131392,0.0315351650969086,,17507,0.319511616447356,1.00091475616031,0.14724,0.00913522432689857,1,17646.1,136.340627351742,0.716235139402451,1.00886741752901,0.21922,0.101451977035662,0.0712152157481791,1.00091475616031,0.00877377131705427,,,C1.5,24637.3,1200.0481518117,0.01558,0.00311862861598563,0.679973125457764,1.40857012177691,0.058152283473494,,C1.5,54793,0.00606584548950195,3.1326396432451,0.000361453009844303,,,
C1.6,17911,15.0761132240295,1,,C1.6,16465.5855328158,0.284801959991455,1,0.919300180493317,0.0188909406396282,,C1.6,17911,4.77135896682739,1,0.316484686465635,,C1.6,49874,0.448155,2.78454580983753,0.0297261630594347,,C1.6,18358,0.16652,1.02495673050081,0.0110452871721995,,C1.6,18108,0.986381958819043,1.01099882753615,0.13325,0.0198837721331386,1,18106,0.3630,1.01088716431243,0.14319,0.0392239691499177,,18106,0.338265515824085,1.01088716431243,0.15108,0.0104204622761731,1,18113,179.057408546967,0.71564598972738,1.01127798559544,0.240577,0.0726458736382643,0.078954161308599,1.01088716431243,0.0100211505283203,,,C1.6,25310.0,1291.54747837193,0.016164,0.00583156392212053,0.648778915405273,1.41309809614204,0.0629966664009229,,C1.6,53526,0.00602006912231445,2.98844285634526,0.000399311747852834,,,
C1.7,17268,14.5076868534088,1,,C1.7,15817.143913408,0.291010856628417,1,0.915980073743804,0.02005908037366,,C1.7,17268,3.98155212402343,1,0.274444311092082,,C1.7,48662,0.371721,2.81804493861478,0.0256223479150061,,C1.7,17436,0.1289,1.00972897845726,0.00888494501587019,,C1.7,17414,0.998738242716219,1.00845494556405,0.20347,0.022909923777539,1,17620,0.3621,1.02038452629141,0.159419,0.0366109363516625,,17787,0.330558085078704,1.03005559416261,0.10005,0.00730909910753964,1,17627.4,167.645923170101,0.699577730858984,1.02081306462821,0.207253,0.0455046019772848,0.0835506674455263,1.00845494556405,0.0140249787616688,,,C1.7,25197.2,1463.37257350577,0.016766,0.00340123898993685,0.697097063064575,1.45918461894834,0.0692649303673715,,C1.7,53809,0.00598812103271484,3.11611072504054,0.000412755051389039,,,
