file_name,best_sol,min_cost,avg_cost,max_cost,sd_cost,avg_time,sd_time
D9.6,1,39457.0,39457.0,39457.0,0.0,0.039111999999999994,0.011326715518827355
D9.7,1,40132.0,40132.0,40132.0,0.0,0.045002,0.017477347752003002
D9.8,1,40725.0,40766.0,40930.0,86.4355893779357,0.040201,0.021552961358786253
D9.9,1,38191.0,38191.0,38191.0,0.0,0.033553000000000006,0.008349923552544257
D9.10,1,39310.0,39310.0,39310.0,0.0,0.055921,0.014325753383330316
D10.1,1,40996.0,40996.0,40996.0,0.0,0.042924,0.01331869880197678
D10.2,1,41471.0,41471.0,41471.0,0.0,0.052147,0.006402367704390481
D10.3,1,37698.0,39269.1,41736.0,1475.201715020695,0.041545000000000006,0.012360847912304039
D10.4,1,41327.0,41327.0,41327.0,0.0,0.04253199999999999,0.021426730346306534
D10.5,1,39898.0,40172.0,41268.0,577.642719257424,0.04678,0.01100069694761806
D10.6,1,40908.0,40908.0,40908.0,0.0,0.027963000000000005,0.005014911210026001
D10.7,1,41372.0,41372.0,41372.0,0.0,0.037961999999999996,0.0040123193624967924
D10.8,2,41595.0,42101.2,42999.0,659.9920538242193,0.064345,0.014831304168323612
D10.9,8,42781.0,43026.7,43054.0,86.33018012259674,0.036282999999999996,0.0060083701801921475
D10.10,1,40809.0,40809.0,40809.0,0.0,0.032623,0.010373310893291923
E1.1,7,15201.0,15397.7,15656.0,152.3782209576625,0.3056340000000001,0.09910019948404634
E1.2,3,14459.0,14498.1,14633.0,53.60856067623693,0.260129,0.06716029621567922
E1.3,4,15206.0,15375.5,15577.0,121.67739678711445,0.26849,0.08082189307359733
E1.4,1,14106.0,14279.6,14471.0,102.06120168256344,0.262302,0.05292591211621518
E1.5,5,14479.0,14805.5,15013.0,181.4590556816851,0.292711,0.07329659101516553
E1.6,5,14426.0,14777.3,15233.0,277.49396389831617,0.22962499999999997,0.043734009712757364
E1.7,6,14242.0,14782.5,15216.0,353.42868210338185,0.188066,0.044512722825427495
E1.8,4,14181.0,14390.9,14789.0,246.62767709872122,0.22447499999999998,0.10760491658015549
E1.9,2,14537.0,14745.3,14954.0,153.60703832253984,0.250875,0.040172286536312024
E1.10,8,14630.0,14753.1,14853.0,78.75623432112815,0.277824,0.0847023827816484
E2.1,1,21410.0,21622.3,22371.0,380.7772898223375,0.24261900000000006,0.07880060863414133
E2.2,9,20740.0,21221.3,21696.0,281.671617313495,0.17181699999999997,0.049342132785052756
E2.3,8,20696.0,21083.6,21591.0,250.02408772845155,0.16457700000000003,0.038456985797988216
E2.4,7,21544.0,21755.5,23118.0,484.64127627211724,0.23898300000000003,0.08694383717856793
E2.5,3,20873.0,21097.9,21516.0,197.99744667265003,0.170226,0.052361660104401665
E2.6,1,21422.0,21697.3,21975.0,194.9307854370651,0.231462,0.028536290267345932
E2.7,1,20975.0,21436.8,21871.0,274.1478919610119,0.17193899999999998,0.05746223038754335
E2.8,7,21513.0,21898.7,22107.0,185.88290818565207,0.20930799999999997,0.10882850074007881
E2.9,8,21287.0,21547.2,21976.0,192.57425696194298,0.22761800000000004,0.12738492617958286
E2.10,1,21740.0,22152.9,22712.0,275.6771259603846,0.252232,0.07491250537942395
E3.1,5,25486.0,25610.8,25645.0,63.86931100997481,0.14188,0.027679317990955712
E3.2,6,25947.0,26099.6,26482.0,193.1212629987237,0.185034,0.06458059120200124
E3.3,1,25739.0,25979.4,26561.0,346.1541724594854,0.157049,0.029994238502307966
E3.4,6,26514.0,26754.1,27319.0,229.54614641359882,0.27895400000000004,0.06735872428852684
E3.5,2,25984.0,26191.7,26662.0,318.50346239178555,0.15616500000000003,0.09140674789702953
E3.6,5,25337.0,25888.7,26410.0,417.13095465732744,0.19636899999999996,0.0918583549033813
E3.7,1,26055.0,26295.5,26909.0,320.7866199758892,0.197581,0.03347643531069446
E3.8,2,25490.0,25752.8,26505.0,332.86694038309065,0.16085999999999998,0.07713211825605898
E3.9,3,25558.0,25901.7,26357.0,273.9728494253075,0.19412799999999997,0.0793634757583389
E3.10,1,25390.0,25489.2,25908.0,177.7337584391015,0.21931099999999998,0.05106559212315949
E4.1,2,30585.0,30750.6,31201.0,215.72317652234054,0.192549,0.05619519521770128
E4.2,1,28047.0,28072.3,28147.0,42.69803534382141,0.192766,0.03663854837007966
E4.3,1,28650.0,28854.0,29330.0,328.4712062469606,0.24396999999999996,0.07417296392741615
E4.4,1,29372.0,29398.0,29632.0,82.21921916437786,0.154971,0.10520186209273
E4.5,1,29850.0,29953.2,30315.0,191.8186643681996,0.195653,0.04333397282861464
E4.6,2,29941.0,30228.7,31463.0,454.11404588128164,0.162716,0.0660355976727704
E4.7,8,30354.0,30523.8,30811.0,123.20786410687339,0.18388099999999996,0.09590427547531155
E4.8,6,29952.0,30065.1,30140.0,66.0630170535847,0.170607,0.0477753834916872
E4.9,9,29606.0,29774.5,30001.0,177.5783082348617,0.22389499999999996,0.08690888373591174
E4.10,2,28481.0,28613.0,28745.0,139.1402170474087,0.19290900000000002,0.04869661006910257
E5.1,1,32377.0,32377.0,32377.0,0.0,0.184452,0.03783322079278415
E5.2,5,32208.0,32648.3,32880.0,189.75425628369385,0.12065599999999999,0.039058827199779336
E5.3,5,33874.0,34239.2,34400.0,223.44614066431708,0.13838,0.01834181016148624
E5.4,1,32571.0,33096.4,33533.0,454.5159085346861,0.15284299999999998,0.03373564288865875
E5.5,1,33625.0,34285.2,34823.0,585.3602499505943,0.164993,0.0225481726532329
